filename,label,instruction,sampling_rate,duration_sec,audio_path,file_exists
3-187549-B-6.wav,hen,"Can you organize the environmental sounds by their respective categories? The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\3-187549-B-6.wav,True
2-122104-B-0.wav,dog,"Task is to categorize the sounds found in the environment. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\2-122104-B-0.wav,True
1-260640-B-2.wav,pig,"Please classify environmental sounds. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\1-260640-B-2.wav,True
2-82274-B-5.wav,cat,"Kindly categorize the sounds of the environment. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\2-82274-B-5.wav,True
5-259169-A-5.wav,cat,"Kindly categorize the sounds of the environment. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\5-259169-A-5.wav,True
4-132383-B-2.wav,pig,"The objective is to classify the sounds originating from the environment. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\4-132383-B-2.wav,True
1-56233-A-9.wav,crow,"Can you organize the environmental sounds by their respective categories? The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\1-56233-A-9.wav,True
4-182395-A-0.wav,dog,"Can you organize the environmental sounds by their respective categories? The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\4-182395-A-0.wav,True
5-156026-D-4.wav,frog,"Task is to categorize the sounds found in the environment. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\5-156026-D-4.wav,True
1-49409-A-8.wav,sheep,"We need to classify the environmental sounds. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\1-49409-A-8.wav,True
4-161303-A-5.wav,cat,"Task is to categorize the sounds found in the environment. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\4-161303-A-5.wav,True
5-214759-B-5.wav,cat,"The objective is to classify the sounds originating from the environment. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\5-214759-B-5.wav,True
3-197408-C-8.wav,sheep,"Please classify environmental sounds. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\3-197408-C-8.wav,True
2-118072-A-0.wav,dog,"Kindly arrange the environmental sounds into distinct classifications. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\2-118072-A-0.wav,True
5-195517-A-7.wav,insects,"Can you organize the environmental sounds by their respective categories? The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\5-195517-A-7.wav,True
3-117293-A-9.wav,crow,"The objective is to classify the sounds originating from the environment. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\3-117293-A-9.wav,True
5-248341-A-6.wav,hen,"Please group the sounds related to the environment accordingly. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\5-248341-A-6.wav,True
3-104761-A-7.wav,insects,"Kindly arrange the environmental sounds into distinct classifications. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\3-104761-A-7.wav,True
4-244318-A-6.wav,hen,"Can you organize the environmental sounds by their respective categories? The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\4-244318-A-6.wav,True
3-145382-A-1.wav,rooster,"We need to classify the environmental sounds. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\3-145382-A-1.wav,True
4-138344-A-9.wav,crow,"Can you organize the environmental sounds by their respective categories? The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\4-138344-A-9.wav,True
5-194930-B-1.wav,rooster,"Kindly arrange the environmental sounds into distinct classifications. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\5-194930-B-1.wav,True
1-59513-A-0.wav,dog,"Please group the sounds related to the environment accordingly. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\1-59513-A-0.wav,True
1-72229-A-6.wav,hen,"Please group the sounds related to the environment accordingly. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\1-72229-A-6.wav,True
5-234879-A-1.wav,rooster,"The objective is to classify the sounds originating from the environment. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\5-234879-A-1.wav,True
1-58277-A-3.wav,cow,"Please group the sounds related to the environment accordingly. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\1-58277-A-3.wav,True
5-9032-A-0.wav,dog,"We require you to categorize the sounds that belong to the environment. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\5-9032-A-0.wav,True
1-31251-B-6.wav,hen,"Kindly arrange the environmental sounds into distinct classifications. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\1-31251-B-6.wav,True
5-214759-A-5.wav,cat,"Can you organize the environmental sounds by their respective categories? The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\5-214759-A-5.wav,True
2-114280-A-0.wav,dog,"The objective is to classify the sounds originating from the environment. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\2-114280-A-0.wav,True
4-149940-A-5.wav,cat,"We would like you to identify the environmental sounds. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\4-149940-A-5.wav,True
4-213915-A-3.wav,cow,"We need to classify the environmental sounds. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\4-213915-A-3.wav,True
2-117795-A-3.wav,cow,"The job is to classify the sounds associated with the environment. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\2-117795-A-3.wav,True
3-110913-B-7.wav,insects,"Kindly arrange the environmental sounds into distinct classifications. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\3-110913-B-7.wav,True
4-188703-A-8.wav,sheep,"We require you to categorize the sounds that belong to the environment. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\4-188703-A-8.wav,True
4-213915-C-3.wav,cow,"Kindly arrange the environmental sounds into distinct classifications. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\4-213915-C-3.wav,True
5-198891-B-8.wav,sheep,"Please group the sounds related to the environment accordingly. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\5-198891-B-8.wav,True
1-73585-A-7.wav,insects,"We need to classify the environmental sounds. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\1-73585-A-7.wav,True
5-200329-C-8.wav,sheep,"We need to classify the environmental sounds. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\5-200329-C-8.wav,True
5-194899-B-3.wav,cow,"We would like you to identify the environmental sounds. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\5-194899-B-3.wav,True
5-248341-B-6.wav,hen,"We need to classify the environmental sounds. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\5-248341-B-6.wav,True
5-233160-A-1.wav,rooster,"Please organize the environmental sounds into categories. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\5-233160-A-1.wav,True
2-122104-A-0.wav,dog,"The objective is to classify the sounds originating from the environment. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\2-122104-A-0.wav,True
1-47819-A-5.wav,cat,"Please organize the environmental sounds into categories. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\1-47819-A-5.wav,True
2-134049-A-6.wav,hen,"The objective is to classify the sounds originating from the environment. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\2-134049-A-6.wav,True
4-191246-A-7.wav,insects,"We need to classify the environmental sounds. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\4-191246-A-7.wav,True
5-253085-A-3.wav,cow,"Task is to categorize the sounds found in the environment. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\5-253085-A-3.wav,True
4-250869-A-2.wav,pig,"The objective is to classify the sounds originating from the environment. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\4-250869-A-2.wav,True
5-263831-A-6.wav,hen,"The objective is to classify the sounds originating from the environment. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\5-263831-A-6.wav,True
2-103427-A-3.wav,cow,"Please group the sounds related to the environment accordingly. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\2-103427-A-3.wav,True
4-130891-A-7.wav,insects,"We need to classify the environmental sounds. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\4-130891-A-7.wav,True
5-217158-A-0.wav,dog,"Please classify environmental sounds. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\5-217158-A-0.wav,True
1-208757-B-2.wav,pig,"Please classify environmental sounds. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\1-208757-B-2.wav,True
1-69641-A-3.wav,cow,"The job is to classify the sounds associated with the environment. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\1-69641-A-3.wav,True
2-157488-A-6.wav,hen,"We require you to categorize the sounds that belong to the environment. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\2-157488-A-6.wav,True
3-253084-D-2.wav,pig,"The job is to classify the sounds associated with the environment. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\3-253084-D-2.wav,True
4-174860-A-3.wav,cow,"Please group the sounds related to the environment accordingly. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\4-174860-A-3.wav,True
3-155312-A-0.wav,dog,"We need to classify the environmental sounds. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\3-155312-A-0.wav,True
2-83934-A-5.wav,cat,"Please group the sounds related to the environment accordingly. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\2-83934-A-5.wav,True
4-188703-C-8.wav,sheep,"The job is to classify the sounds associated with the environment. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\4-188703-C-8.wav,True
1-72229-B-6.wav,hen,"Can you organize the environmental sounds by their respective categories? The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\1-72229-B-6.wav,True
5-194932-A-7.wav,insects,"Please group the sounds related to the environment accordingly. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\5-194932-A-7.wav,True
3-164216-A-6.wav,hen,"Kindly categorize the sounds of the environment. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\3-164216-A-6.wav,True
3-253084-C-2.wav,pig,"The objective is to classify the sounds originating from the environment. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\3-253084-C-2.wav,True
4-253649-A-6.wav,hen,"We would like you to identify the environmental sounds. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\4-253649-A-6.wav,True
1-27724-A-1.wav,rooster,"Can you organize the environmental sounds by their respective categories? The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\1-27724-A-1.wav,True
3-116135-A-1.wav,rooster,"Please organize the environmental sounds into categories. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\3-116135-A-1.wav,True
4-173865-A-9.wav,crow,"Task is to categorize the sounds found in the environment. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\4-173865-A-9.wav,True
3-127890-B-9.wav,crow,"We require you to categorize the sounds that belong to the environment. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\3-127890-B-9.wav,True
5-244315-C-6.wav,hen,"Kindly categorize the sounds of the environment. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\5-244315-C-6.wav,True
3-105235-A-7.wav,insects,"Please classify environmental sounds. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\3-105235-A-7.wav,True
3-95695-A-5.wav,cat,"Please group the sounds related to the environment accordingly. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\3-95695-A-5.wav,True
3-136288-A-0.wav,dog,"Task is to categorize the sounds found in the environment. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\3-136288-A-0.wav,True
3-126358-B-3.wav,cow,"Please classify environmental sounds. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\3-126358-B-3.wav,True
2-116400-A-0.wav,dog,"Please classify environmental sounds. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\2-116400-A-0.wav,True
2-182508-B-8.wav,sheep,"Kindly categorize the sounds of the environment. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\2-182508-B-8.wav,True
5-212454-A-0.wav,dog,"Please classify environmental sounds. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\5-212454-A-0.wav,True
3-134049-A-1.wav,rooster,"Task is to categorize the sounds found in the environment. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\3-134049-A-1.wav,True
5-156026-A-4.wav,frog,"We would like you to identify the environmental sounds. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\5-156026-A-4.wav,True
1-34119-A-1.wav,rooster,"We need to classify the environmental sounds. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\1-34119-A-1.wav,True
5-117250-A-2.wav,pig,"Please organize the environmental sounds into categories. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\5-117250-A-2.wav,True
2-82274-A-5.wav,cat,"Please group the sounds related to the environment accordingly. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\2-82274-A-5.wav,True
2-158746-B-2.wav,pig,"The objective is to classify the sounds originating from the environment. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\2-158746-B-2.wav,True
3-83527-A-4.wav,frog,"Can you organize the environmental sounds by their respective categories? The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\3-83527-A-4.wav,True
3-180977-A-0.wav,dog,"Can you organize the environmental sounds by their respective categories? The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\3-180977-A-0.wav,True
5-222041-A-9.wav,crow,"Please organize the environmental sounds into categories. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\5-222041-A-9.wav,True
2-76868-A-6.wav,hen,"Please group the sounds related to the environment accordingly. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\2-76868-A-6.wav,True
1-5996-A-6.wav,hen,"Kindly categorize the sounds of the environment. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\1-5996-A-6.wav,True
2-52085-A-4.wav,frog,"We require you to categorize the sounds that belong to the environment. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\2-52085-A-4.wav,True
5-103422-A-2.wav,pig,"The objective is to classify the sounds originating from the environment. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\5-103422-A-2.wav,True
5-156026-C-4.wav,frog,"Please organize the environmental sounds into categories. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\5-156026-C-4.wav,True
2-100786-A-1.wav,rooster,"Please group the sounds related to the environment accordingly. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\2-100786-A-1.wav,True
5-198891-C-8.wav,sheep,"Please group the sounds related to the environment accordingly. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\5-198891-C-8.wav,True
5-253085-B-3.wav,cow,"Task is to categorize the sounds found in the environment. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\5-253085-B-3.wav,True
5-61635-A-8.wav,sheep,"We would like you to identify the environmental sounds. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\5-61635-A-8.wav,True
4-183487-A-1.wav,rooster,"Please classify environmental sounds. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\4-183487-A-1.wav,True
3-110913-A-7.wav,insects,"The objective is to classify the sounds originating from the environment. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\3-110913-A-7.wav,True
4-188703-B-8.wav,sheep,"We need to classify the environmental sounds. The answer could be dog, rooster, pig, cow, frog, cat, hen, insects, sheep, or crow.",44100,5.0,D:\DBS - Sem 2\Deep Learning\CA01\noicy_XD\data\raw\esc50\audio\4-188703-B-8.wav,True
